RowNumber,CustomerId,CreditScore,Geography,Age,FeesCharges,NumOfApplications,HasCrCard,IsActiveMember,EstimatedSalary,Exited
4884,15773276,628,Spain,63,17662.93,1,1,1,73856.28,1
4885,15622801,634,France,27,15543.79,1,0,1,116757,0
4886,15779886,625,Spain,24,438.64,2,0,1,16319.56,0
4887,15713673,496,France,33,14069.61,1,0,1,90273.85,0
4888,15783083,566,France,27,10333.64,2,1,0,161344.13,0
4889,15742824,714,Germany,42,8561.31,1,1,0,121061.89,0
4890,15621550,473,Spain,50,2140.78,3,0,0,69531.22,1
4891,15755241,628,France,52,37392.75,1,1,1,144045.08,1
4892,15582180,645,France,29,18882.46,1,1,1,173870.39,0
4893,15683183,771,Germany,45,11505.3,1,0,1,127332.33,0
4894,15684592,630,Spain,42,12284.56,2,1,0,86642.38,0
4895,15591169,773,Germany,49,46622.47,1,1,1,184178.29,1
4896,15732563,756,Germany,33,0,2,1,0,56053.06,0
4897,15598510,620,Germany,27,9162.08,2,0,1,195732.04,0
4898,15766427,435,Germany,52,53280.81,2,1,1,175070.94,1
4899,15785342,739,France,25,0,2,0,1,112331.19,0
4900,15798429,772,France,29,8345.3,2,1,0,115994.52,0
4901,15648136,697,Germany,28,17756.62,1,0,1,166682.57,0
4902,15812482,575,France,27,10225.79,1,0,1,99843.98,0
4903,15790810,807,France,41,35596.21,1,1,1,141175.18,1
4904,15687421,472,Spain,67,34647.07,1,1,0,175910.95,1
4905,15654878,473,France,29,2755.95,1,1,0,43480.63,0
4906,15686835,683,Germany,57,32256.1,1,1,1,155047.11,1
4907,15768340,659,Germany,19,25286.35,1,1,0,176137.2,0
4908,15689096,618,France,47,0,1,1,0,8214.46,0
4909,15615828,557,France,34,12139.8,1,1,0,116495.55,0
4910,15746012,666,Germany,28,1446.09,3,1,1,31165.06,1
4911,15615797,720,Germany,59,46480.2,1,0,0,192127.22,1
4912,15788494,582,France,31,6818.89,1,1,0,137491.23,0
4913,15661198,751,Germany,34,0,1,1,0,72073.72,0
4914,15701074,630,Germany,35,12555.24,1,0,1,91001.02,0
4915,15740428,548,France,35,14892.68,2,1,0,92131.54,0
4916,15781534,590,Germany,35,5068.16,1,1,0,77178.42,0
4917,15784161,640,Germany,39,9332.73,1,1,0,52861.89,0
4918,15700325,702,France,24,2546.7,1,1,0,35896.75,0
4919,15658364,814,Germany,40,5699.95,1,1,1,46253.65,0
4920,15704340,583,France,37,11822.64,1,0,1,86609.37,0
4921,15793455,546,Spain,55,16545.9,1,0,0,91943.94,1
4922,15814468,424,Germany,50,11257.85,1,1,1,84508.44,1
4923,15754820,666,Germany,35,3754.48,2,0,1,84760.7,0
4924,15699507,602,France,25,10294.29,2,0,1,82393.08,0
4925,15794472,602,France,27,13527.08,2,0,1,159800.16,0
4926,15676353,654,France,35,7146.31,1,0,1,74322.85,0
4927,15566312,617,Spain,42,18638.03,3,1,1,189016.24,1
4928,15674637,522,France,68,9641.25,1,0,1,113695.99,0
4929,15739972,501,Germany,45,49860.2,3,1,0,150835.21,1
4930,15661591,417,Germany,39,11207.33,2,1,0,158891.79,0
4931,15675585,470,Germany,25,11454.31,2,0,1,160523.33,0
4932,15663421,533,Spain,28,8935.53,2,0,1,79919.97,0
4933,15576196,686,Spain,48,49856.14,2,0,0,186489.14,1
4934,15677324,698,Germany,73,4799.84,1,1,0,51999.5,0
4935,15568742,590,France,41,1273.02,1,1,0,121299.14,0
4936,15693764,628,Spain,52,42054.01,1,1,1,144593.3,1
4937,15798200,738,France,35,5415.89,3,1,1,94148.3,0
4938,15638269,641,France,67,10385.36,2,1,0,108645.85,0
4939,15708534,504,Spain,64,46569.25,1,0,0,136079.64,1
4940,15640686,662,France,46,32073.52,1,0,0,98273.01,1
4941,15588904,583,Germany,33,26763.94,1,1,1,113505.93,1
4942,15768763,492,Germany,37,4705.15,1,1,1,52525.15,1
4943,15642162,461,Germany,35,19897.62,1,0,0,152541.89,1
4944,15575060,809,France,24,23892.85,2,1,0,182257.61,0
4945,15812040,658,France,36,4371.28,1,1,0,135431.72,0
4946,15812073,620,France,31,19084.16,2,1,0,175697.87,0
4947,15706810,660,Germany,32,3606.08,2,1,0,59061.25,0
4948,15584090,552,Germany,40,33765.43,3,0,1,131283.6,1
4949,15810807,593,France,43,13179.75,2,1,0,152499.8,0
4950,15582033,627,Germany,44,4594.72,1,1,1,15523.09,1
4951,15588406,645,Spain,37,801.71,2,1,0,32262.28,0
4952,15701352,657,Spain,28,16720.13,2,1,0,181419.29,0
4953,15789371,667,Germany,41,12218.84,2,0,1,109783.29,0
4954,15602845,494,Germany,41,15694.43,2,1,0,181879.56,0
4955,15707918,773,Germany,36,5595.52,2,0,1,74260.16,0
4956,15602812,725,Germany,44,2770.23,2,0,1,49865.04,0
4957,15675888,617,Spain,33,18854.98,1,0,1,103608.06,0
4958,15591822,668,Spain,26,28490.11,1,1,0,167564.82,0
4959,15738501,499,Germany,48,7164.01,1,0,1,41816.49,1
4960,15736126,837,Germany,55,20877.01,1,1,1,83617.17,1
4961,15745399,511,Spain,49,16480.9,1,0,0,84863.85,1
4962,15760749,591,Spain,41,4980.44,1,0,1,114775.53,0
4963,15657829,762,Germany,30,29934.86,1,0,0,85028.36,1
4964,15791172,684,Germany,21,2441.19,1,1,0,28789.94,0
4965,15598982,459,Germany,53,4866.06,1,1,1,45038.29,1
4966,15734765,753,France,20,27585.22,1,0,1,150245.81,0
4967,15642912,631,France,21,3419.04,1,1,0,57762,0
4968,15789379,787,France,26,20371.81,1,0,1,173365.89,0
4969,15801924,755,Spain,27,7983.3,2,1,0,121821.16,0
4970,15718039,638,Germany,47,2883.27,2,0,1,53784.22,0
4971,15579994,650,France,23,11415.27,1,1,0,62733.05,0
4972,15782608,635,France,43,31668.44,2,0,0,113079.19,1
4973,15577423,618,Germany,39,27475.79,1,1,0,93132.61,1
4974,15728012,708,Spain,40,15446.62,1,1,0,168658.3,0
4975,15683363,631,Spain,39,9291.58,1,0,1,108419.41,0
4976,15699335,635,Germany,33,15879.99,2,0,1,171657.57,0
4977,15574369,415,Spain,53,2083.82,1,0,1,22357.25,0
4978,15754874,743,France,26,22428.98,1,0,1,141926.43,0
4979,15725094,690,France,37,12530.74,1,0,1,93832.33,0
4980,15583371,587,Germany,37,18270.67,1,0,0,60778.11,1
4981,15772559,729,France,47,5126.43,1,1,1,16119.96,1
4982,15711251,576,France,45,6609.84,1,0,1,60375.18,0
4983,15719212,573,France,33,0,1,0,1,187946.55,0
4984,15764927,773,France,92,5881.35,1,0,1,195563.99,0
4985,15731412,714,Germany,37,2809.05,1,0,1,38196.24,0
4986,15719170,725,France,30,22830.39,1,1,0,179435.21,0
4987,15596011,616,Spain,34,8828.57,1,1,0,93208.22,0
4988,15614834,651,Spain,31,5798.14,1,1,1,61531.86,0
4989,15625706,626,Germany,45,5887.49,2,1,1,23140.28,1
4990,15781409,836,France,28,12774.22,1,0,1,74287.53,0
4991,15722583,685,Spain,29,13952.66,2,0,1,101102.39,0
4992,15677243,605,Spain,43,12141.79,2,0,1,126933.73,0
4993,15815070,589,Germany,44,0,2,1,0,68408.74,0
4994,15705899,615,Spain,35,20714.53,1,1,0,155356.34,0
4995,15701522,723,France,29,248.08,2,0,1,3234.8,0
4996,15755978,644,France,31,20382.59,2,1,0,195209.4,0
4997,15722090,647,Spain,51,21315.67,1,1,1,169149.38,0
4998,15783526,607,France,36,6901.61,1,1,0,68075.14,0
4999,15632125,634,Germany,45,3064.88,1,0,1,93707.8,0
5000,15688395,637,France,29,26491.01,2,0,1,156153.27,0
5001,15666975,713,France,36,9162.67,1,0,1,58601.61,0
5002,15637411,772,France,30,2780.88,2,0,1,126551.65,0
5003,15591512,490,Germany,33,32739.59,1,0,0,112350.21,1
5004,15606855,730,Spain,26,14621.98,2,0,1,185808.7,0
5005,15763683,653,Germany,32,38145.08,1,0,0,118235.52,1
5006,15641782,420,Germany,45,6447.71,1,1,1,183051.6,1
5007,15677184,773,France,35,1861.51,1,1,0,27922.45,0
5008,15775042,634,France,23,23120.13,2,0,0,196476.19,0
5009,15616630,595,Germany,41,25338.73,1,0,1,190429.52,0
5010,15588419,638,Germany,34,17439.9,1,1,1,66389.43,1
5011,15595557,808,France,22,14889.96,2,1,0,107615.43,0
5012,15566030,411,Germany,41,9585.73,1,0,0,88729.22,1
5013,15702464,620,France,34,12729.84,2,0,1,139463.57,0
5014,15573348,850,France,35,319.99,1,1,0,3769.71,0
5015,15704160,531,Spain,49,51525.77,1,0,0,149946.43,1
5016,15693704,702,France,24,0,2,0,1,135768.25,0
5017,15664752,660,Germany,39,2934.64,2,0,1,31708.53,0
5018,15628292,850,France,32,10758.85,2,1,0,151677.31,0
5019,15621195,660,Germany,41,10896.62,2,1,0,170518.83,0
5020,15635197,678,Germany,26,172.21,1,1,0,3298.65,0
5021,15574283,657,France,31,12736.88,2,1,0,64014.24,0
5022,15598097,560,France,44,1522.2,2,1,0,26257.01,0
5023,15711352,841,France,31,2168.51,2,1,0,126794.56,0
5024,15620751,774,France,34,7956.62,2,1,0,164162.44,0
5025,15656717,690,France,30,20811.81,2,0,1,179206.92,0
5026,15643121,781,Germany,35,1739.45,2,0,1,18254.75,0
5027,15723671,691,France,35,12599.12,1,1,0,83949.68,0
5028,15752846,737,France,28,2461.21,2,0,1,22684.78,0
5029,15640852,536,Germany,39,159.56,3,1,1,7953.62,1
5030,15789313,491,Germany,44,25440.68,2,1,1,143952.24,1
5031,15793688,585,France,50,56483.22,1,0,0,158032.5,1
5032,15770405,635,France,27,12259.94,1,0,1,199104.52,0
5033,15702561,795,France,32,9230.54,1,1,0,87566.97,0
5034,15625964,586,France,43,21589.44,1,1,0,170563.73,0
5035,15761364,697,France,30,29061.58,2,0,1,157871.55,0
5036,15590286,658,France,40,0,1,0,1,93203.43,0
5037,15587978,553,Germany,37,4913.14,1,1,0,54398.56,0
5038,15773242,630,France,32,668.98,2,0,1,168779.47,0
5039,15761053,450,Germany,48,187.6,1,0,0,1140.02,1
5040,15702095,583,Spain,56,38563.74,1,1,1,186476.91,1
5041,15764253,765,France,32,3268.03,1,1,0,29023.03,0
5042,15700801,755,Germany,42,3236.23,3,0,0,60021.34,1
5043,15730590,754,Germany,40,12753.75,2,1,0,180456.8,0
5044,15643916,586,Spain,46,12830.18,1,0,1,132498.39,1
5045,15720636,560,France,50,25603.52,1,1,1,109608.81,1
5046,15795429,524,France,24,7059.17,2,0,1,98570.01,0
5047,15609254,562,Spain,41,17435.19,2,0,1,160546.58,0
5048,15625141,593,Spain,26,295.85,2,0,1,6139.74,0
5049,15775797,673,Spain,32,392.79,3,1,0,10674.62,0
5050,15795246,641,Germany,51,10786.47,2,1,1,71159.84,0
5051,15795275,389,Spain,49,17100.32,2,1,1,62413.01,1
5052,15571869,606,Germany,50,60301.93,1,1,1,166386.22,1
5053,15694143,713,France,41,18035.99,1,1,0,133086.45,0
5054,15748231,710,Germany,35,6698.91,2,1,0,192933.37,0
5055,15806249,705,Spain,31,13158.04,2,1,0,79270.02,0
5056,15743293,543,Germany,35,1269.03,3,0,0,29583.48,1
5057,15703143,821,France,29,11525.23,1,1,1,115985.38,0
5058,15700946,631,France,34,12063.07,1,1,0,134691.2,0
5059,15722692,515,France,38,8678.21,1,0,1,75574.48,0
5060,15696506,656,Spain,27,2148.07,1,1,0,30252.3,0
5061,15808851,592,Germany,75,0,1,1,0,105425.18,0
5062,15675231,605,France,45,841.14,2,1,0,36193.07,0
5063,15701200,626,France,36,7518.47,2,1,1,48314,0
5064,15706269,556,France,47,897.58,2,0,1,107625.46,0
5065,15590078,624,Spain,27,16268.72,1,1,0,152733.89,0
5066,15756743,687,France,37,3873.25,1,0,1,48486.25,0
5067,15782364,615,Spain,39,7875.14,1,0,1,72993.67,0
5068,15604093,454,Germany,48,1401.58,3,1,1,25744.13,1
5069,15749328,677,France,45,14694.66,2,1,1,46807.62,1
5070,15656322,591,Germany,33,3642.17,1,1,0,26772.04,0
5071,15685564,755,Spain,35,16655.65,1,1,0,150057.2,0
5072,15785831,597,France,35,2053.86,1,0,1,56028.79,0
5073,15796218,817,Germany,29,11606.14,2,1,0,147693.92,0
5074,15716218,737,France,45,20296.7,1,0,1,174032,0
5075,15572735,457,Spain,27,12794.11,2,0,1,153698.65,0
5076,15633840,784,France,20,9882.52,2,0,1,108301.45,0
5077,15608760,676,France,30,2252.25,1,0,1,22929.08,0
5078,15792029,665,France,32,3413.45,2,0,1,56139.09,0
5079,15617331,535,Germany,39,29287.29,1,0,0,88391.29,1
5080,15651740,591,Spain,30,8745.19,2,0,1,149195.44,0
5081,15636407,802,Germany,34,20602.35,1,0,1,143357.03,0
5082,15607526,595,Germany,50,27009.49,1,1,1,168359.98,1
5083,15653595,801,France,51,16889.91,2,1,1,194733.28,0
5084,15612207,822,Germany,51,11472.89,1,1,1,36687.11,1
5085,15707242,515,Spain,40,8433.4,2,0,0,146703.36,0
5086,15721937,717,France,38,11758.63,1,1,0,115927.85,0
5087,15773852,599,Germany,38,0,2,1,1,104189.46,0
5088,15719778,643,France,32,832.95,2,0,1,9902.39,0
5089,15650538,350,Germany,48,2002.69,1,0,0,16645.77,1
5090,15797475,596,France,44,66406.41,1,0,0,180134.88,1
5091,15780359,645,Germany,25,7571.56,1,1,0,148098.95,0
5092,15737104,593,Germany,47,10943.02,2,0,0,38798.79,1
5093,15789936,683,France,33,11606.67,2,1,0,153295,0
5094,15709523,566,Germany,30,8692.94,2,1,0,100687.67,0
5095,15593425,630,Spain,54,38650.84,1,0,0,111442.71,1
5096,15776725,742,Germany,54,14912.82,1,1,0,136902.01,0
5097,15604706,455,Germany,38,14478.72,1,0,0,105732.9,1
5098,15747534,586,France,46,17248.83,1,0,0,73489.15,1
5099,15574237,592,France,21,6790.62,2,1,0,110114.19,0
5100,15690332,660,Germany,35,4874.06,1,0,1,40145.28,0
5101,15661290,793,Germany,38,5508.61,1,0,1,146398.51,0
5102,15651883,694,Germany,55,50522.84,1,0,0,160526.36,1
5103,15808905,830,France,37,7993.22,1,1,0,173516.71,0
5104,15715532,712,Germany,38,11022.7,1,1,0,88396.6,0
5105,15786078,850,France,28,17548.02,2,0,0,185821.41,0
5106,15652401,509,France,36,6092.62,2,1,0,108098.28,0
5107,15673074,544,Germany,30,31414.27,1,0,1,162267.91,0
5108,15598744,516,Germany,71,41896.65,1,0,1,193135.25,1
5109,15613180,763,Germany,21,18553.82,1,1,0,163295.87,0
5110,15584229,713,Germany,23,14567.9,1,1,0,159553.27,0
5111,15773804,629,France,39,17246,1,1,0,99800.87,0
5112,15699515,654,Germany,33,3104.75,2,0,1,40250.82,0
5113,15705313,746,France,33,5405.88,1,0,1,83335.78,0
5114,15693817,627,Spain,28,2967.17,2,0,1,48382.4,0
5115,15673790,538,Germany,45,10026.54,2,0,1,165990.44,0
5116,15674868,734,Spain,30,636.68,2,1,0,9002.8,0
5117,15692110,775,France,33,31062.27,1,0,1,188156.34,0
5118,15645904,733,France,33,16066.87,2,1,1,186785.01,0
5119,15581332,685,Germany,30,13064.96,2,1,1,184259.6,0
5120,15808544,696,Germany,40,15239.12,1,0,0,57817.84,1
5121,15734948,612,Spain,24,9994.34,2,1,0,144660.42,0
5122,15654531,470,Germany,42,9139.59,3,0,0,163112.9,1
5123,15637774,602,France,32,16263.13,1,0,1,136301.1,0
5124,15677141,626,Spain,29,3537.87,1,1,0,36176.63,0
5125,15739578,844,France,49,20545.61,1,1,1,65769.3,1
5126,15697360,428,Germany,36,12999.22,1,0,0,174123.16,1
5127,15655213,537,Germany,51,27974.34,1,0,0,161304.68,1
5128,15580872,780,Germany,38,10481.52,2,1,0,109394.62,0
5129,15683213,621,France,35,25527.36,2,1,0,190155.13,0
5130,15801188,777,France,47,1262.94,1,1,0,61450.96,0
5131,15645029,791,Spain,33,1253.64,2,0,1,8673.43,0
5132,15633181,808,France,31,21915.25,2,1,1,125912.77,0
5133,15598259,722,Germany,41,12555.22,1,0,1,151349.35,0
5134,15576000,778,France,40,5321.83,1,0,1,67972.45,0
5135,15766047,767,France,41,6260.7,1,0,1,71139.31,0
5136,15596339,514,France,54,8422.43,1,1,0,86350.97,0
5137,15715199,621,Spain,27,586.61,2,1,0,118648.12,0
5138,15615938,518,France,64,7263.97,1,1,1,100995.11,0
5139,15679991,544,France,28,3243.29,2,1,0,147100.72,0
5140,15626135,724,France,34,22604.78,1,1,0,155495.63,0
5141,15792934,676,France,26,0,2,1,0,196875.87,0
5142,15744046,609,Spain,33,2555.95,2,1,1,63176.77,0
5143,15700826,728,Germany,54,8716.2,2,0,1,105221.76,0
5144,15756301,684,Germany,29,17084.73,1,0,1,131924.38,0
5145,15789548,607,France,37,962.15,2,1,1,126726.33,0
5146,15710365,645,France,50,45296.78,2,1,1,181794.86,1
5147,15679307,625,France,43,2917.3,1,1,0,86634.3,0
5148,15610753,614,France,28,1981.8,1,1,0,29937.75,0
5149,15811036,590,France,46,8605.76,1,1,1,140130.22,0
5150,15610912,678,Spain,41,1916.41,1,0,1,17536.82,0
5151,15619932,847,France,66,1868.97,1,0,1,53157.16,0
5152,15746199,428,France,41,21594.31,1,1,1,143585.29,1
5153,15584967,616,Spain,57,5195.47,2,1,0,72402,0
5154,15734365,636,France,39,4461.58,2,1,0,39891.84,0
5155,15779915,702,Spain,31,1600.21,1,1,0,35593.18,0
5156,15729110,645,Spain,42,17940.48,2,0,0,58268.2,1
5157,15575399,547,France,42,2765.51,2,1,0,101778.9,0
5158,15792679,619,France,24,19445.38,2,1,0,119927.81,0
5159,15761886,747,France,36,10728.86,1,0,1,86480.29,0
5160,15583076,651,Germany,41,19970.58,2,1,0,198766.61,0
5161,15815615,704,France,36,19293.97,1,1,1,185144.08,0
5162,15591942,617,Spain,33,288.71,2,0,1,3729.89,0
5163,15724924,589,France,37,1652.08,1,0,1,18988.58,0
5164,15762123,744,Spain,34,17195.46,2,0,1,119313.74,0
5165,15567893,625,Germany,33,0,2,0,1,62627.55,0
5166,15648989,850,France,37,9165.47,1,1,0,197266.58,0
5167,15691627,725,France,37,1531.32,1,1,1,16403.41,0
5168,15731751,440,France,26,10189.13,1,1,0,78854.57,0
5169,15635277,618,Spain,47,25132.64,1,0,1,189310.27,0
5170,15655252,765,Germany,41,7803.41,1,0,1,78088.17,0
5171,15803941,671,France,46,1434.28,1,1,0,19842.18,0
5172,15666559,635,Germany,23,5986.96,2,0,1,116124.28,0
5173,15799998,678,France,30,23344.67,1,0,1,142730.27,0
5174,15703763,602,France,44,3126.46,1,1,0,58076.52,0
5175,15795640,683,Germany,35,16131.96,2,1,0,186123.57,0
5176,15780056,693,Spain,33,3731.79,1,1,0,29664.45,0
5177,15777873,542,Germany,47,44821.66,1,1,1,147963.07,1
5178,15584749,719,Germany,39,3684.85,1,0,0,38466.39,0
5179,15765258,780,France,29,14336.75,2,0,1,143301.49,0
5180,15766185,850,Germany,31,7196.56,1,1,0,89874.82,0
5181,15599024,515,Spain,32,9344,2,1,0,182692.8,0
5182,15798709,591,Spain,32,221.07,1,0,1,4993.94,0
5183,15741921,627,Spain,26,3062.46,2,1,0,124964.82,0
5184,15793671,671,France,34,26526.07,1,1,0,161971.42,0
5185,15797900,463,France,56,4435.89,1,0,0,39488.04,1
5186,15736299,759,France,36,11229.56,1,1,0,121311.12,0
5187,15759034,677,France,36,1392.54,1,0,1,12873.39,0
5188,15737169,664,Spain,26,22476.73,1,1,0,184399.76,0
5189,15632472,544,Spain,32,1783.33,1,0,1,57323.18,0
5190,15722813,505,Spain,30,9071.35,1,0,1,68293.93,0
5191,15588450,669,France,60,754.12,1,1,0,10288.24,0
5192,15736717,639,France,31,22895.01,1,1,0,179446.31,0
5193,15680683,654,Spain,29,12955.02,2,1,0,141453.62,0
5194,15710316,483,Spain,25,6182.69,1,1,1,93151.77,0
5195,15746333,556,France,57,705.23,3,0,0,6554.97,1
5196,15606861,661,France,34,3378.66,2,0,0,38570.13,0
5197,15641285,674,Spain,50,13428.35,1,1,0,131048.36,0
5198,15662908,802,Germany,38,1716.03,2,0,1,127068.92,0
5199,15814267,570,France,22,5194.03,1,1,0,51721.52,0
5200,15614923,671,Spain,41,5498.78,1,1,0,46156.87,0
5201,15579223,586,Germany,30,19091.59,1,0,0,192950.6,0
5202,15651389,636,Spain,24,18307.75,1,1,0,180932.46,0
5203,15677087,718,France,39,3304.67,1,0,1,19596.73,0
5204,15665784,684,France,27,6497.7,1,0,1,46786.92,0
5205,15576706,703,Germany,37,15587.35,1,0,1,175820.91,0
5206,15615473,702,France,33,26382.39,2,0,0,198208,0
5207,15587299,573,France,48,5071.27,1,1,0,55362.45,0
5208,15655389,658,France,41,2727.61,1,1,1,47675.29,0
5209,15784491,735,France,31,0,1,1,0,61326.43,0
5210,15681115,793,Spain,39,12094.45,1,0,1,101168.3,0
5211,15629390,657,France,37,13477.28,1,0,1,144880.81,0
5212,15792668,588,Germany,37,31029.69,2,1,1,115037.67,1
5213,15583863,532,Germany,49,55506.26,1,0,0,187280.51,1
5214,15681878,408,Germany,45,42455.32,2,1,1,183540.22,1
5215,15782875,698,France,33,4656.47,2,1,0,28531.81,0
5216,15732235,707,France,64,2893.51,1,0,1,42730.12,0
5217,15735909,509,Germany,39,18524.43,1,0,0,104721.5,1
5218,15653448,764,France,34,5600.48,2,0,1,65219.85,0
5219,15587647,755,Germany,66,26939.72,1,0,1,118929.64,1
5220,15701037,608,France,39,5189.89,2,1,0,70563.9,0
5221,15727499,693,Germany,36,13756.61,2,0,0,139435.12,0
5222,15724838,656,France,43,4431.88,1,0,1,170347.1,0
5223,15666711,448,France,46,19700.59,3,1,1,131553.82,1
5224,15588933,825,France,36,14773.16,1,1,1,138344.7,0
5225,15763111,817,Spain,67,0,1,1,1,169894.4,0
5226,15805676,565,Spain,29,845.18,2,1,0,9770.97,0
5227,15586674,603,Spain,58,19318.22,1,0,0,74176.71,1
5228,15744553,457,France,34,5140.26,1,1,0,112668.06,0
5229,15647207,612,France,26,11444.79,2,1,0,98463.99,0
5230,15715638,828,Germany,77,313.05,2,0,1,2746.41,0
5231,15750602,695,France,29,1040.78,1,0,1,10928.3,0
5232,15766810,727,Germany,51,1437.95,2,0,1,91346.03,0
5233,15756625,633,France,41,22473.57,2,0,0,139844.04,1
5234,15639552,630,Germany,40,26.83,1,0,1,105052.9,0
5235,15633213,536,Spain,50,43934.26,1,1,1,144366.83,1
5236,15610416,635,Germany,36,7151.77,1,1,1,19605.18,1
5237,15715208,808,Germany,33,7811.63,1,1,0,80483.76,0
5238,15619608,429,Germany,50,6456.01,1,0,0,154344,1
5239,15628697,669,Spain,46,7706.81,1,0,1,93503.02,0
5240,15643826,554,France,32,20981.28,2,1,1,153036.97,0
5241,15718588,614,France,37,13672.92,2,0,1,98029.58,0
5242,15709741,719,France,28,29004.78,1,1,0,193018.71,0
5243,15723318,614,France,55,13307.05,3,1,0,60810.64,1
5244,15717328,788,Germany,37,1795.28,2,1,0,87071.18,1
5245,15771299,706,France,57,45864.5,1,1,1,164064.44,1
5246,15612358,601,Germany,35,7333.79,2,1,0,119924.8,0
5247,15769191,570,France,55,2103.27,2,0,1,170360.11,0
5248,15618816,719,Germany,40,6521.57,1,0,1,69850.04,0
5249,15730810,677,Spain,44,2867.86,1,1,0,47298.95,0
5250,15783463,729,France,26,2021.7,2,0,1,45443.68,0
5251,15616213,408,Germany,51,4391.01,1,0,0,198715.27,1
5252,15611287,780,France,30,17090.21,2,1,1,115611.97,0
5253,15786454,588,Spain,55,1401.22,1,1,0,40333.94,0
5254,15768682,648,Spain,39,16405.46,1,0,1,105997.25,0
5255,15766172,584,France,34,7302.54,1,0,1,134851.12,0
5256,15637646,756,France,31,4464.42,1,1,0,61666.87,0
5257,15653404,721,Spain,24,2894.78,1,0,1,196574.48,0
5258,15690546,482,France,42,8622.4,4,1,1,111097.39,1
5259,15735636,589,France,53,11503.09,1,0,0,48201.64,1
5260,15605424,650,Spain,38,19389.6,1,0,1,135096.78,0
5261,15568449,676,Spain,38,611.48,1,1,0,15650.89,0
5262,15688085,650,Spain,28,2534.02,1,1,0,34097.22,0
5263,15659567,350,Germany,39,27010.41,2,0,0,85937.52,1
5264,15624975,706,Spain,28,4067.29,1,1,0,77742.38,0
5265,15660878,710,France,92,4572.89,2,0,1,34436.83,0
5266,15586557,663,France,41,12732.91,1,1,0,88279.6,0
5267,15746183,614,France,27,33194.1,2,1,0,157549.6,0
5268,15631457,660,France,37,5863.57,1,0,1,173386.95,0
5269,15656726,788,France,32,4095.91,1,1,1,40920.59,0
5270,15645839,570,France,37,15316.83,1,0,1,187758.5,0
5271,15689955,476,France,40,22565,2,1,0,176547.8,0
5272,15593510,506,Germany,33,11753.36,1,1,1,56585.2,1
5273,15654964,670,Spain,48,9814.04,1,1,0,125762.95,0
5274,15594039,605,Spain,42,3139.01,2,0,1,113868.4,0
